,RUL
3040,55
3041,54
3042,53
3043,52
3044,51
3045,50
3046,49
3047,48
3048,47
3049,46
3050,45
3051,44
3052,43
3053,42
3054,41
3055,40
3056,39
3057,38
3058,37
3059,36
3060,35
3061,34
3062,33
3063,32
3064,31
3065,30
3066,29
3067,28
3068,27
3069,26
3070,25
3071,24
3072,23
3073,22
3074,21
3075,20
3076,19
3077,18
3078,17
3079,16
3080,15
3081,14
3082,13
3083,12
3084,11
3085,10
3086,9
3087,8
3088,7
3089,6
3090,5
3091,4
3092,3
3093,2
3094,1
3095,0
3099,205
3100,204
3101,203
3102,202
3103,201
3104,200
3105,199
3106,198
3107,197
3108,196
3109,195
3110,194
3111,193
3112,192
3113,191
3114,190
3115,189
3116,188
3117,187
3118,186
3119,185
3120,184
3121,183
3122,182
3123,181
3124,180
3125,179
3126,178
3127,177
3128,176
3129,175
3130,174
3131,173
3132,172
3133,171
3134,170
3135,169
3136,168
3137,167
3138,166
3139,165
3140,164
3141,163
3142,162
3143,161
3144,160
3145,159
3146,158
3147,157
3148,156
3149,155
3150,154
3151,153
3152,152
3153,151
3154,150
3155,149
3156,148
3157,147
3158,146
3159,145
3160,144
3161,143
3162,142
3163,141
3164,140
3165,139
3166,138
3167,137
3168,136
3169,135
3170,134
3171,133
3172,132
3173,131
3174,130
3175,129
3176,128
3177,127
3178,126
3179,125
3180,124
3181,123
3182,122
3183,121
3184,120
3185,119
3186,118
3187,117
3188,116
3189,115
3190,114
3191,113
3192,112
3193,111
3194,110
3195,109
3196,108
3197,107
3198,106
3199,105
3200,104
3201,103
3202,102
3203,101
3204,100
3205,99
3206,98
3207,97
3208,96
3209,95
3210,94
3211,93
3212,92
3213,91
3214,90
3215,89
3216,88
3217,87
3218,86
3219,85
3220,84
3221,83
3222,82
3223,81
3224,80
3225,79
3226,78
3227,77
3228,76
3229,75
3230,74
3231,73
3232,72
3233,71
3234,70
3235,69
3236,68
3237,67
3238,66
3239,65
3240,64
3241,63
3242,62
3243,61
3244,60
3245,59
3246,58
3247,57
3248,56
3249,55
3250,54
3251,53
3252,52
3253,51
3254,50
3255,49
3256,48
3257,47
3258,46
3259,45
3260,44
3261,43
3262,42
3263,41
3264,40
3265,39
3266,38
3267,37
3268,36
3269,35
3270,34
3271,33
3272,32
3273,31
3274,30
3275,29
3276,28
3277,27
3278,26
3279,25
3280,24
3281,23
3282,22
3283,21
3284,20
3285,19
3286,18
3287,17
3288,16
3289,15
3290,14
3291,13
3292,12
3293,11
3294,10
3295,9
3296,8
3297,7
3298,6
3299,5
3300,4
3301,3
3302,2
3303,1
3304,0
3308,272
3309,271
3310,270
3311,269
3312,268
3313,267
3314,266
3315,265
3316,264
3317,263
3318,262
3319,261
3320,260
3321,259
3322,258
3323,257
3324,256
3325,255
3326,254
3327,253
3328,252
3329,251
3330,250
3331,249
3332,248
3333,247
3334,246
3335,245
3336,244
3337,243
3338,242
3339,241
3340,240
3341,239
3342,238
3343,237
3344,236
3345,235
3346,234
3347,233
3348,232
3349,231
3350,230
3351,229
3352,228
3353,227
3354,226
3355,225
3356,224
3357,223
3358,222
3359,221
3360,220
3361,219
3362,218
3363,217
3364,216
3365,215
3366,214
3367,213
3368,212
3369,211
3370,210
3371,209
3372,208
3373,207
3374,206
3375,205
3376,204
3377,203
3378,202
3379,201
3380,200
3381,199
3382,198
3383,197
3384,196
3385,195
3386,194
3387,193
3388,192
3389,191
3390,190
3391,189
3392,188
3393,187
3394,186
3395,185
3396,184
3397,183
3398,182
3399,181
3400,180
3401,179
3402,178
3403,177
3404,176
3405,175
3406,174
3407,173
3408,172
3409,171
3410,170
3411,169
3412,168
3413,167
3414,166
3415,165
3416,164
3417,163
3418,162
3419,161
3420,160
3421,159
3422,158
3423,157
3424,156
3425,155
3426,154
3427,153
3428,152
3429,151
3430,150
3431,149
3432,148
3433,147
3434,146
3435,145
3436,144
3437,143
3438,142
3439,141
3440,140
3441,139
3442,138
3443,137
3444,136
3445,135
3446,134
3447,133
3448,132
3449,131
3450,130
3451,129
3452,128
3453,127
3454,126
3455,125
3456,124
3457,123
3458,122
3459,121
3460,120
3461,119
3462,118
3463,117
3464,116
3465,115
3466,114
3467,113
3468,112
3469,111
3470,110
3471,109
3472,108
3473,107
3474,106
3475,105
3476,104
3477,103
3478,102
3479,101
3480,100
3481,99
3482,98
3483,97
3484,96
3485,95
3486,94
3487,93
3488,92
3489,91
3490,90
3491,89
3492,88
3493,87
3494,86
3495,85
3496,84
3497,83
3498,82
3499,81
3500,80
3501,79
3502,78
3503,77
3504,76
3505,75
3506,74
3507,73
3508,72
3509,71
3510,70
3511,69
3512,68
3513,67
3514,66
3515,65
3516,64
3517,63
3518,62
3519,61
3520,60
3521,59
3522,58
3523,57
3524,56
3525,55
3526,54
3527,53
3528,52
3529,51
3530,50
3531,49
3532,48
3533,47
3534,46
3535,45
3536,44
3537,43
3538,42
3539,41
3540,40
3541,39
3542,38
3543,37
3544,36
3545,35
3546,34
3547,33
3548,32
3549,31
3550,30
3551,29
3552,28
3553,27
3554,26
3555,25
3556,24
3557,23
3558,22
3559,21
3560,20
3561,19
3562,18
3563,17
3564,16
3565,15
3566,14
3567,13
3568,12
3569,11
3570,10
3571,9
3572,8
3573,7
3574,6
3575,5
3576,4
3577,3
3578,2
3579,1
3580,0
3584,191
3585,190
3586,189
3587,188
3588,187
3589,186
3590,185
3591,184
3592,183
3593,182
3594,181
3595,180
3596,179
3597,178
3598,177
3599,176
3600,175
3601,174
3602,173
3603,172
3604,171
3605,170
3606,169
3607,168
3608,167
3609,166
3610,165
3611,164
3612,163
3613,162
3614,161
3615,160
3616,159
3617,158
3618,157
3619,156
3620,155
3621,154
3622,153
3623,152
3624,151
3625,150
3626,149
3627,148
3628,147
3629,146
3630,145
3631,144
3632,143
3633,142
3634,141
3635,140
3636,139
3637,138
3638,137
3639,136
3640,135
3641,134
3642,133
3643,132
3644,131
3645,130
3646,129
3647,128
3648,127
3649,126
3650,125
3651,124
3652,123
3653,122
3654,121
3655,120
3656,119
3657,118
3658,117
3659,116
3660,115
3661,114
3662,113
3663,112
3664,111
3665,110
3666,109
3667,108
3668,107
3669,106
3670,105
3671,104
3672,103
3673,102
3674,101
3675,100
3676,99
3677,98
3678,97
3679,96
3680,95
3681,94
3682,93
3683,92
3684,91
3685,90
3686,89
3687,88
3688,87
3689,86
3690,85
3691,84
3692,83
3693,82
3694,81
3695,80
3696,79
3697,78
3698,77
3699,76
3700,75
3701,74
3702,73
3703,72
3704,71
3705,70
3706,69
3707,68
3708,67
3709,66
3710,65
3711,64
3712,63
3713,62
3714,61
3715,60
3716,59
3717,58
3718,57
3719,56
3720,55
3721,54
3722,53
3723,52
3724,51
3725,50
3726,49
3727,48
3728,47
3729,46
3730,45
3731,44
3732,43
3733,42
3734,41
3735,40
3736,39
3737,38
3738,37
3739,36
3740,35
3741,34
3742,33
3743,32
3744,31
3745,30
3746,29
3747,28
3748,27
3749,26
3750,25
3751,24
3752,23
3753,22
3754,21
3755,20
3756,19
3757,18
3758,17
3759,16
3760,15
3761,14
3762,13
3763,12
3764,11
3765,10
3766,9
3767,8
3768,7
3769,6
3770,5
3771,4
3772,3
3773,2
3774,1
3775,0
3779,154
3780,153
3781,152
3782,151
3783,150
3784,149
3785,148
3786,147
3787,146
3788,145
3789,144
3790,143
3791,142
3792,141
3793,140
3794,139
3795,138
3796,137
3797,136
3798,135
3799,134
3800,133
3801,132
3802,131
3803,130
3804,129
3805,128
3806,127
3807,126
3808,125
3809,124
3810,123
3811,122
3812,121
3813,120
3814,119
3815,118
3816,117
3817,116
3818,115
3819,114
3820,113
3821,112
3822,111
3823,110
3824,109
3825,108
3826,107
3827,106
3828,105
3829,104
3830,103
3831,102
3832,101
3833,100
3834,99
3835,98
3836,97
3837,96
3838,95
3839,94
3840,93
3841,92
3842,91
3843,90
3844,89
3845,88
3846,87
3847,86
3848,85
3849,84
3850,83
3851,82
3852,81
3853,80
3854,79
3855,78
3856,77
3857,76
3858,75
3859,74
3860,73
3861,72
3862,71
3863,70
3864,69
3865,68
3866,67
3867,66
3868,65
3869,64
3870,63
3871,62
3872,61
3873,60
3874,59
3875,58
3876,57
3877,56
3878,55
3879,54
3880,53
3881,52
3882,51
3883,50
3884,49
3885,48
3886,47
3887,46
3888,45
3889,44
3890,43
3891,42
3892,41
3893,40
3894,39
3895,38
3896,37
3897,36
3898,35
3899,34
3900,33
3901,32
3902,31
3903,30
3904,29
3905,28
3906,27
3907,26
3908,25
3909,24
3910,23
3911,22
3912,21
3913,20
3914,19
3915,18
3916,17
3917,16
3918,15
3919,14
3920,13
3921,12
3922,11
3923,10
3924,9
3925,8
3926,7
3927,6
3928,5
3929,4
3930,3
3931,2
3932,1
3933,0
3937,230
3938,229
3939,228
3940,227
3941,226
3942,225
3943,224
3944,223
3945,222
3946,221
3947,220
3948,219
3949,218
3950,217
3951,216
3952,215
3953,214
3954,213
3955,212
3956,211
3957,210
3958,209
3959,208
3960,207
3961,206
3962,205
3963,204
3964,203
3965,202
3966,201
3967,200
3968,199
3969,198
3970,197
3971,196
3972,195
3973,194
3974,193
3975,192
3976,191
3977,190
3978,189
3979,188
3980,187
3981,186
3982,185
3983,184
3984,183
3985,182
3986,181
3987,180
3988,179
3989,178
3990,177
3991,176
3992,175
3993,174
3994,173
3995,172
3996,171
3997,170
3998,169
3999,168
4000,167
4001,166
4002,165
4003,164
4004,163
4005,162
4006,161
4007,160
4008,159
4009,158
4010,157
4011,156
4012,155
4013,154
4014,153
4015,152
4016,151
4017,150
4018,149
4019,148
4020,147
4021,146
4022,145
4023,144
4024,143
4025,142
4026,141
4027,140
4028,139
4029,138
4030,137
4031,136
4032,135
4033,134
4034,133
4035,132
4036,131
4037,130
4038,129
4039,128
4040,127
4041,126
4042,125
4043,124
4044,123
4045,122
4046,121
4047,120
4048,119
4049,118
4050,117
4051,116
4052,115
4053,114
4054,113
4055,112
4056,111
4057,110
4058,109
4059,108
4060,107
4061,106
4062,105
4063,104
4064,103
4065,102
4066,101
4067,100
4068,99
4069,98
4070,97
4071,96
4072,95
4073,94
4074,93
4075,92
4076,91
4077,90
4078,89
4079,88
4080,87
4081,86
4082,85
4083,84
4084,83
4085,82
4086,81
4087,80
4088,79
4089,78
4090,77
4091,76
4092,75
4093,74
4094,73
4095,72
4096,71
4097,70
4098,69
4099,68
4100,67
4101,66
4102,65
4103,64
4104,63
4105,62
4106,61
4107,60
4108,59
4109,58
4110,57
4111,56
4112,55
4113,54
4114,53
4115,52
4116,51
4117,50
4118,49
4119,48
4120,47
4121,46
4122,45
4123,44
4124,43
4125,42
4126,41
4127,40
4128,39
4129,38
4130,37
4131,36
4132,35
4133,34
4134,33
4135,32
4136,31
4137,30
4138,29
4139,28
4140,27
4141,26
4142,25
4143,24
4144,23
4145,22
4146,21
4147,20
4148,19
4149,18
4150,17
4151,16
4152,15
4153,14
4154,13
4155,12
4156,11
4157,10
4158,9
4159,8
4160,7
4161,6
4162,5
4163,4
4164,3
4165,2
4166,1
4167,0
4171,191
4172,190
4173,189
4174,188
4175,187
4176,186
4177,185
4178,184
4179,183
4180,182
4181,181
4182,180
4183,179
4184,178
4185,177
4186,176
4187,175
4188,174
4189,173
4190,172
4191,171
4192,170
4193,169
4194,168
4195,167
4196,166
4197,165
4198,164
4199,163
4200,162
4201,161
4202,160
4203,159
4204,158
4205,157
4206,156
4207,155
4208,154
4209,153
4210,152
4211,151
4212,150
4213,149
4214,148
4215,147
4216,146
4217,145
4218,144
4219,143
4220,142
4221,141
4222,140
4223,139
4224,138
4225,137
4226,136
4227,135
4228,134
4229,133
4230,132
4231,131
4232,130
4233,129
4234,128
4235,127
4236,126
4237,125
4238,124
4239,123
4240,122
4241,121
4242,120
4243,119
4244,118
4245,117
4246,116
4247,115
4248,114
4249,113
4250,112
4251,111
4252,110
4253,109
4254,108
4255,107
4256,106
4257,105
4258,104
4259,103
4260,102
4261,101
4262,100
4263,99
4264,98
4265,97
4266,96
4267,95
4268,94
4269,93
4270,92
4271,91
4272,90
4273,89
4274,88
4275,87
4276,86
4277,85
4278,84
4279,83
4280,82
4281,81
4282,80
4283,79
4284,78
4285,77
4286,76
4287,75
4288,74
4289,73
4290,72
4291,71
4292,70
4293,69
4294,68
4295,67
4296,66
4297,65
4298,64
4299,63
4300,62
4301,61
4302,60
4303,59
4304,58
4305,57
4306,56
4307,55
4308,54
4309,53
4310,52
4311,51
4312,50
4313,49
4314,48
4315,47
4316,46
4317,45
4318,44
4319,43
4320,42
4321,41
4322,40
4323,39
4324,38
4325,37
4326,36
4327,35
4328,34
4329,33
4330,32
4331,31
4332,30
4333,29
4334,28
4335,27
4336,26
4337,25
4338,24
4339,23
4340,22
4341,21
4342,20
4343,19
4344,18
4345,17
4346,16
4347,15
4348,14
4349,13
4350,12
4351,11
4352,10
4353,9
4354,8
4355,7
4356,6
4357,5
4358,4
4359,3
4360,2
4361,1
4362,0
4366,198
4367,197
4368,196
4369,195
4370,194
4371,193
4372,192
4373,191
4374,190
4375,189
4376,188
4377,187
4378,186
4379,185
4380,184
4381,183
4382,182
4383,181
4384,180
4385,179
4386,178
4387,177
4388,176
4389,175
4390,174
4391,173
4392,172
4393,171
4394,170
4395,169
4396,168
4397,167
4398,166
4399,165
4400,164
4401,163
4402,162
4403,161
4404,160
4405,159
4406,158
4407,157
4408,156
4409,155
4410,154
4411,153
4412,152
4413,151
4414,150
4415,149
4416,148
4417,147
4418,146
4419,145
4420,144
4421,143
4422,142
4423,141
4424,140
4425,139
4426,138
4427,137
4428,136
4429,135
4430,134
4431,133
4432,132
4433,131
4434,130
4435,129
4436,128
4437,127
4438,126
4439,125
4440,124
4441,123
4442,122
4443,121
4444,120
4445,119
4446,118
4447,117
4448,116
4449,115
4450,114
4451,113
4452,112
4453,111
4454,110
4455,109
4456,108
4457,107
4458,106
4459,105
4460,104
4461,103
4462,102
4463,101
4464,100
4465,99
4466,98
4467,97
4468,96
4469,95
4470,94
4471,93
4472,92
4473,91
4474,90
4475,89
4476,88
4477,87
4478,86
4479,85
4480,84
4481,83
4482,82
4483,81
4484,80
4485,79
4486,78
4487,77
4488,76
4489,75
4490,74
4491,73
4492,72
4493,71
4494,70
4495,69
4496,68
4497,67
4498,66
4499,65
4500,64
4501,63
4502,62
4503,61
4504,60
4505,59
4506,58
4507,57
4508,56
4509,55
4510,54
4511,53
4512,52
4513,51
4514,50
4515,49
4516,48
4517,47
4518,46
4519,45
4520,44
4521,43
4522,42
4523,41
4524,40
4525,39
4526,38
4527,37
4528,36
4529,35
4530,34
4531,33
4532,32
4533,31
4534,30
4535,29
4536,28
4537,27
4538,26
4539,25
4540,24
4541,23
4542,22
4543,21
4544,20
4545,19
4546,18
4547,17
4548,16
4549,15
4550,14
4551,13
4552,12
4553,11
4554,10
4555,9
4556,8
4557,7
4558,6
4559,5
4560,4
4561,3
4562,2
4563,1
4564,0
4568,164
4569,163
4570,162
4571,161
4572,160
4573,159
4574,158
4575,157
4576,156
4577,155
4578,154
4579,153
4580,152
4581,151
4582,150
4583,149
4584,148
4585,147
4586,146
4587,145
4588,144
4589,143
4590,142
4591,141
4592,140
4593,139
4594,138
4595,137
4596,136
4597,135
4598,134
4599,133
4600,132
4601,131
4602,130
4603,129
4604,128
4605,127
4606,126
4607,125
4608,124
4609,123
4610,122
4611,121
4612,120
4613,119
4614,118
4615,117
4616,116
4617,115
4618,114
4619,113
4620,112
4621,111
4622,110
4623,109
4624,108
4625,107
4626,106
4627,105
4628,104
4629,103
4630,102
4631,101
4632,100
4633,99
4634,98
4635,97
4636,96
4637,95
4638,94
4639,93
4640,92
4641,91
4642,90
4643,89
4644,88
4645,87
4646,86
4647,85
4648,84
4649,83
4650,82
4651,81
4652,80
4653,79
4654,78
4655,77
4656,76
4657,75
4658,74
4659,73
4660,72
4661,71
4662,70
4663,69
4664,68
4665,67
4666,66
4667,65
4668,64
4669,63
4670,62
4671,61
4672,60
4673,59
4674,58
4675,57
4676,56
4677,55
4678,54
4679,53
4680,52
4681,51
4682,50
4683,49
4684,48
4685,47
4686,46
4687,45
4688,44
4689,43
4690,42
4691,41
4692,40
4693,39
4694,38
4695,37
4696,36
4697,35
4698,34
4699,33
4700,32
4701,31
4702,30
4703,29
4704,28
4705,27
4706,26
4707,25
4708,24
4709,23
4710,22
4711,21
4712,20
4713,19
4714,18
4715,17
4716,16
4717,15
4718,14
4719,13
4720,12
4721,11
4722,10
4723,9
4724,8
4725,7
4726,6
4727,5
4728,4
4729,3
4730,2
4731,1
4732,0
4736,143
4737,142
4738,141
4739,140
4740,139
4741,138
4742,137
4743,136
4744,135
4745,134
4746,133
4747,132
4748,131
4749,130
4750,129
4751,128
4752,127
4753,126
4754,125
4755,124
4756,123
4757,122
4758,121
4759,120
4760,119
4761,118
4762,117
4763,116
4764,115
4765,114
4766,113
4767,112
4768,111
4769,110
4770,109
4771,108
4772,107
4773,106
4774,105
4775,104
4776,103
4777,102
4778,101
4779,100
4780,99
4781,98
4782,97
4783,96
4784,95
4785,94
4786,93
4787,92
4788,91
4789,90
4790,89
4791,88
4792,87
4793,86
4794,85
4795,84
4796,83
4797,82
4798,81
4799,80
4800,79
4801,78
4802,77
4803,76
4804,75
4805,74
4806,73
4807,72
4808,71
4809,70
4810,69
4811,68
4812,67
4813,66
4814,65
4815,64
4816,63
4817,62
4818,61
4819,60
4820,59
4821,58
4822,57
4823,56
4824,55
4825,54
4826,53
4827,52
4828,51
4829,50
4830,49
4831,48
4832,47
4833,46
4834,45
4835,44
4836,43
4837,42
4838,41
4839,40
4840,39
4841,38
4842,37
4843,36
4844,35
4845,34
4846,33
4847,32
4848,31
4849,30
4850,29
4851,28
4852,27
4853,26
4854,25
4855,24
4856,23
4857,22
4858,21
4859,20
4860,19
4861,18
4862,17
4863,16
4864,15
4865,14
4866,13
4867,12
4868,11
4869,10
4870,9
4871,8
4872,7
4873,6
4874,5
4875,4
4876,3
4877,2
4878,1
4879,0
4883,226
4884,225
4885,224
4886,223
4887,222
4888,221
4889,220
4890,219
4891,218
4892,217
4893,216
4894,215
4895,214
4896,213
4897,212
4898,211
4899,210
4900,209
4901,208
4902,207
4903,206
4904,205
4905,204
4906,203
4907,202
4908,201
4909,200
4910,199
4911,198
4912,197
4913,196
4914,195
4915,194
4916,193
4917,192
4918,191
4919,190
4920,189
4921,188
4922,187
4923,186
4924,185
4925,184
4926,183
4927,182
4928,181
4929,180
4930,179
4931,178
4932,177
4933,176
4934,175
4935,174
4936,173
4937,172
4938,171
4939,170
4940,169
4941,168
4942,167
4943,166
4944,165
4945,164
4946,163
4947,162
4948,161
4949,160
4950,159
4951,158
4952,157
4953,156
4954,155
4955,154
4956,153
4957,152
4958,151
4959,150
4960,149
4961,148
4962,147
4963,146
4964,145
4965,144
4966,143
4967,142
4968,141
4969,140
4970,139
4971,138
4972,137
4973,136
4974,135
4975,134
4976,133
4977,132
4978,131
4979,130
4980,129
4981,128
4982,127
4983,126
4984,125
4985,124
4986,123
4987,122
4988,121
4989,120
4990,119
4991,118
4992,117
4993,116
4994,115
4995,114
4996,113
4997,112
4998,111
4999,110
5000,109
5001,108
5002,107
5003,106
5004,105
5005,104
5006,103
5007,102
5008,101
5009,100
5010,99
5011,98
5012,97
5013,96
5014,95
5015,94
5016,93
5017,92
5018,91
5019,90
5020,89
5021,88
5022,87
5023,86
5024,85
5025,84
5026,83
5027,82
5028,81
5029,80
5030,79
5031,78
5032,77
5033,76
5034,75
5035,74
5036,73
5037,72
5038,71
5039,70
5040,69
5041,68
5042,67
5043,66
5044,65
5045,64
5046,63
5047,62
5048,61
5049,60
5050,59
5051,58
5052,57
5053,56
5054,55
5055,54
5056,53
5057,52
5058,51
5059,50
5060,49
5061,48
5062,47
5063,46
5064,45
5065,44
5066,43
5067,42
5068,41
5069,40
5070,39
5071,38
5072,37
5073,36
5074,35
5075,34
5076,33
5077,32
5078,31
5079,30
5080,29
5081,28
5082,27
5083,26
5084,25
5085,24
5086,23
5087,22
5088,21
5089,20
5090,19
5091,18
5092,17
5093,16
5094,15
5095,14
5096,13
5097,12
5098,11
5099,10
5100,9
5101,8
5102,7
5103,6
5104,5
5105,4
5106,3
5107,2
5108,1
5109,0
5113,195
5114,194
5115,193
5116,192
5117,191
5118,190
5119,189
5120,188
5121,187
5122,186
5123,185
5124,184
5125,183
5126,182
5127,181
5128,180
5129,179
5130,178
5131,177
5132,176
5133,175
5134,174
5135,173
5136,172
5137,171
5138,170
5139,169
5140,168
5141,167
5142,166
5143,165
5144,164
5145,163
5146,162
5147,161
5148,160
5149,159
5150,158
5151,157
5152,156
5153,155
5154,154
5155,153
5156,152
5157,151
5158,150
5159,149
5160,148
5161,147
5162,146
5163,145
5164,144
5165,143
5166,142
5167,141
5168,140
5169,139
5170,138
5171,137
5172,136
5173,135
5174,134
5175,133
5176,132
5177,131
5178,130
5179,129
5180,128
5181,127
5182,126
5183,125
5184,124
5185,123
5186,122
5187,121
5188,120
5189,119
5190,118
5191,117
5192,116
5193,115
5194,114
5195,113
5196,112
5197,111
5198,110
5199,109
5200,108
5201,107
5202,106
5203,105
5204,104
5205,103
5206,102
5207,101
5208,100
5209,99
5210,98
5211,97
5212,96
5213,95
5214,94
5215,93
5216,92
5217,91
5218,90
5219,89
5220,88
5221,87
5222,86
5223,85
5224,84
5225,83
5226,82
5227,81
5228,80
5229,79
5230,78
5231,77
5232,76
5233,75
5234,74
5235,73
5236,72
5237,71
5238,70
5239,69
5240,68
5241,67
5242,66
5243,65
5244,64
5245,63
5246,62
5247,61
5248,60
5249,59
5250,58
5251,57
5252,56
5253,55
5254,54
5255,53
5256,52
5257,51
5258,50
5259,49
5260,48
5261,47
5262,46
5263,45
5264,44
5265,43
5266,42
5267,41
5268,40
5269,39
5270,38
5271,37
5272,36
5273,35
5274,34
5275,33
5276,32
5277,31
5278,30
5279,29
5280,28
5281,27
5282,26
5283,25
5284,24
5285,23
5286,22
5287,21
5288,20
5289,19
5290,18
5291,17
5292,16
5293,15
5294,14
5295,13
5296,12
5297,11
5298,10
5299,9
5300,8
5301,7
5302,6
5303,5
5304,4
5305,3
5306,2
5307,1
5308,0
5312,152
5313,151
5314,150
5315,149
5316,148
5317,147
5318,146
5319,145
5320,144
5321,143
5322,142
5323,141
5324,140
5325,139
5326,138
5327,137
5328,136
5329,135
5330,134
5331,133
5332,132
5333,131
5334,130
5335,129
5336,128
5337,127
5338,126
5339,125
5340,124
5341,123
5342,122
5343,121
5344,120
5345,119
5346,118
5347,117
5348,116
5349,115
5350,114
5351,113
5352,112
5353,111
5354,110
5355,109
5356,108
5357,107
5358,106
5359,105
5360,104
5361,103
5362,102
5363,101
5364,100
5365,99
5366,98
5367,97
5368,96
5369,95
5370,94
5371,93
5372,92
5373,91
5374,90
5375,89
5376,88
5377,87
5378,86
5379,85
5380,84
5381,83
5382,82
5383,81
5384,80
5385,79
5386,78
5387,77
5388,76
5389,75
5390,74
5391,73
5392,72
5393,71
5394,70
5395,69
5396,68
5397,67
5398,66
5399,65
5400,64
5401,63
5402,62
5403,61
5404,60
5405,59
5406,58
5407,57
5408,56
5409,55
5410,54
5411,53
5412,52
5413,51
5414,50
5415,49
5416,48
5417,47
5418,46
5419,45
5420,44
5421,43
5422,42
5423,41
5424,40
5425,39
5426,38
5427,37
5428,36
5429,35
5430,34
5431,33
5432,32
5433,31
5434,30
5435,29
5436,28
5437,27
5438,26
5439,25
5440,24
5441,23
5442,22
5443,21
5444,20
5445,19
5446,18
5447,17
5448,16
5449,15
5450,14
5451,13
5452,12
5453,11
5454,10
5455,9
5456,8
5457,7
5458,6
5459,5
5460,4
5461,3
5462,2
5463,1
5464,0
5468,161
5469,160
5470,159
5471,158
5472,157
5473,156
5474,155
5475,154
5476,153
5477,152
5478,151
5479,150
5480,149
5481,148
5482,147
5483,146
5484,145
5485,144
5486,143
5487,142
5488,141
5489,140
5490,139
5491,138
5492,137
5493,136
5494,135
5495,134
5496,133
5497,132
5498,131
5499,130
5500,129
5501,128
5502,127
5503,126
5504,125
5505,124
5506,123
5507,122
5508,121
5509,120
5510,119
5511,118
5512,117
5513,116
5514,115
5515,114
5516,113
5517,112
5518,111
5519,110
5520,109
5521,108
5522,107
5523,106
5524,105
5525,104
5526,103
5527,102
5528,101
5529,100
5530,99
5531,98
5532,97
5533,96
5534,95
